bundle_id,bundle_lane,bundle_action,bundle_title,bundle_child_order,child_id,input_category,source_evidence_weight,inferred_family,risk_score,priority,auto_resolution,canonical_name,original_canonical_name,entity_type,source_entity_type,record_kind,application_status,programme_status,opening_date,closing_date,official_page_url,application_url,startup_relevance,parent_master_id,parent_scheme_name,parent_resolution,existing_master_id,existing_public_record,disposition,decision_reason,document_role,source_candidate_id,source_candidate_ids,source_candidate_count,source_evidence_id,evidence_ids,source_titles,source_urls,evidence_excerpt,status_evidence,quality_flags,publication_eligible,apply_action_allowed
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,11,meitychild_ddd01e7d0f0ce0e004d8,excluded,1,MeityStartupHub,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/api/schemes,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_e1d13f9855f7d4451a4b,,,meityev_209fc07577cb996dd53f,,,,MeityStartupHub,MeityStartupHub,,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,12,meitychild_f7ea51c46f9d90283885,excluded,1,MeityStartupHub,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/api/v1/schemes,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_0dffd2c36c94ff948af0,,,meityev_b008bc5b775225f5a4e9,,,,MeityStartupHub,MeityStartupHub,,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,13,meitychild_9881185518bd7e851549,excluded,1,MeityStartupHub,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/backend/api/schemes,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_dd14529a6afa40ed5818,,,meityev_6add924c5158a48ae973,,,,MeityStartupHub,MeityStartupHub,,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,14,meitychild_caff9b075b5a2148521c,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/career,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_93f0b701d60973ebe1d8,,,meityev_6e12180fbe3929d658f7,,,,meity_20cbc7978ed584ecf512 NON_CATALOGUE 0.85 MeityStartupHub https://msh.meity.gov.in/career https://msh.meity.gov.in/career https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 7 True https://api.meity.gov.in/jobs/list GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:56:44+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN Job Openings No jobs Found Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606357 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National e-Governance Division India Semiconductor Mission Digital India Bhashini Startup India NITI Aayog Subscribe MeitY Startup Hub is le,meity_20cbc7978ed584ecf512 NON_CATALOGUE 0.85 MeityStartupHub https://msh.meity.gov.in/career https://msh.meity.gov.in/career https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 7 True https://api.meity.gov.in/jobs/list GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:56:44+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN Job Openings No jobs Found Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606357 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National e-Governance Division India Semiconductor Mission Digital India Bhashini Startup India NITI Aayog Subscribe MeitY Startup Hub is legally registered as Independent Business Division(IBD) of Digital India Corporation. ©2023. All Rights Reserved. MeitY Startup Hub - Last Updated On : 13/07/2026,CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,15,meitychild_088f948f85ffb8ab0ffc,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/flagshipevents,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_c1900e3d1b2b71ab9940,,,meityev_667e719e10ab23724896,,,,meity_963c7e030e55c3b478c1 NON_CATALOGUE 0.85 MeityStartupHub User Events https://msh.meity.gov.in/flagshipevents https://msh.meity.gov.in/flagshipevents https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 7 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:56:38+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN User EventsFlagship Events No User Events found Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606355 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National e-Governance Division India Semiconductor Mission Digital India Bhashini Startup India NITI Aayog Subscribe MeitY Sta,meity_963c7e030e55c3b478c1 NON_CATALOGUE 0.85 MeityStartupHub User Events https://msh.meity.gov.in/flagshipevents https://msh.meity.gov.in/flagshipevents https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 7 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:56:38+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN User EventsFlagship Events No User Events found Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606355 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National e-Governance Division India Semiconductor Mission Digital India Bhashini Startup India NITI Aayog Subscribe MeitY Startup Hub is legally registered as Independent Business Division(IBD) of Digital India Corporation. ©2023. All Rights Reserved. MeitY Startup Hub - Last Updated On : 13/07/2026,CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,16,meitychild_82f4dfec30da7b2f2588,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/g20dia/g20gallery,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_b98144206d5e7e6bbdc3,,,meityev_3b968ebdd2c4d36fbeb9,,,,meity_b4cebe9de074cb7c99ea NON_CATALOGUE 0.85 MeityStartupHub https://msh.meity.gov.in/g20dia/g20gallery https://msh.meity.gov.in/g20dia/g20gallery https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:56:32+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN G20 DIA > GALLERY December 2022 January 2023 February 2023 March 2023 April 2023 May 2023 June 2023 July 2023 August 2023 September 2023 October 2023 November 2023 Surat Roadshow G20-DIA International Roadshow Indore Roadshow Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606353 Useful Links MyGov MeitY MeitY Dashboard D,meity_b4cebe9de074cb7c99ea NON_CATALOGUE 0.85 MeityStartupHub https://msh.meity.gov.in/g20dia/g20gallery https://msh.meity.gov.in/g20dia/g20gallery https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:56:32+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN G20 DIA > GALLERY December 2022 January 2023 February 2023 March 2023 April 2023 May 2023 June 2023 July 2023 August 2023 September 2023 October 2023 November 2023 Surat Roadshow G20-DIA International Roadshow Indore Roadshow Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606353 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National e-Governance Division India Semiconductor Mission Digital India Bhashini Startup India NITI Aayog Subscribe MeitY Startup Hub is legally registered as Independent Business Division(IBD) of Digital India Corporation. ©2023. All Rights Reserved. M,CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,17,meitychild_7461ee7db78d362ca7fe,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/media/allnews,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_27d792bda91db3b2cbb7,,,meityev_85b15e9fedb96d3352b9,,,,"meity_346089134eec5dc41f3b NON_CATALOGUE 0.85 MeityStartupHub https://msh.meity.gov.in/media/allnews https://msh.meity.gov.in/media/allnews https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True https://api.meity.gov.in/news GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:55:52+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN MEDIA > NEWS News Jul 2024 MeitY Startup Hub: Empowering ... Startup Mahakhumb 2024 marks the commencemen... Click Here May 2024 IIT Kanpur SIIC and MeitY’s St... The Indian Institute of Technology, Kanpur (... Click Here Mar 2024 MeitY Startup Hub Investor Con... Meity Startup Hub (MSH) held the Investor Co... Click Here Mar 2024 MeitY Startup Hub Gears Up To ... Startup Mahakumbh, India’s largest startup e... Click Here ","meity_346089134eec5dc41f3b NON_CATALOGUE 0.85 MeityStartupHub https://msh.meity.gov.in/media/allnews https://msh.meity.gov.in/media/allnews https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True https://api.meity.gov.in/news GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:55:52+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN MEDIA > NEWS News Jul 2024 MeitY Startup Hub: Empowering ... Startup Mahakhumb 2024 marks the commencemen... Click Here May 2024 IIT Kanpur SIIC and MeitY’s St... The Indian Institute of Technology, Kanpur (... Click Here Mar 2024 MeitY Startup Hub Investor Con... Meity Startup Hub (MSH) held the Investor Co... Click Here Mar 2024 MeitY Startup Hub Gears Up To ... Startup Mahakumbh, India’s largest startup e... Click Here Mar 2024 ‘Startup Mahakumbh: MeitY Star... With the Startup Mahakumbh, the MeitY Startu... Click Here Mar 2024 Ahmedabad Next Stop On MeitY S... The Ministry of Electronics and Information ... Click Here Mar 2024 Startup Mahakumbh: MeitY Start... MeitY Startup Hub (MSH) organised numerous p... Click",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,18,meitychild_e8d209937c872935f075,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/platform,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_f2d361996e515a91e898,,,meityev_7fa4d8e39276efe9594b,,,,meity_a2cdcbdc18f3421f1e4d NON_CATALOGUE 0.85 MeityStartupHub Page Not Found https://msh.meity.gov.in/platform https://msh.meity.gov.in/platform https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 7 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:55:06+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN Page Not Found Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606340 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National e-Governance Division India Semiconductor Mission Digital India Bhashini Startup India NITI Aayog Subscribe MeitY Startup Hub is legally registered as Independ,meity_a2cdcbdc18f3421f1e4d NON_CATALOGUE 0.85 MeityStartupHub Page Not Found https://msh.meity.gov.in/platform https://msh.meity.gov.in/platform https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 7 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:55:06+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN Page Not Found Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606340 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National e-Governance Division India Semiconductor Mission Digital India Bhashini Startup India NITI Aayog Subscribe MeitY Startup Hub is legally registered as Independent Business Division(IBD) of Digital India Corporation. ©2023. All Rights Reserved. MeitY Startup Hub - Last Updated On : 13/07/2026,CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,19,meitychild_c8895d2d6b13a3c7e35f,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/program/mshcorporate/TALLY,,STARTUP_DIRECT,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_a800483489a483d126f6,,,meityev_879ae4bdc2c0b9195595,,,,"meity_a398e511be5fb7012d14 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub Strategic https://msh.meity.gov.in/program/mshcorporate/TALLY https://msh.meity.gov.in/program/mshcorporate/TALLY https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:52:36+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > MSH CORPORATE > TALLY Strategic Partnership The partnership aims to foster entrepreneurship & innovation by supporting startups across India with the tools, mentorship, & support they need to grow & scale. Taking the shared vision forward The partnership aims to focus on startups particularly in the Electronics and IT sector. Deep-Tech Promote innovation and deep-tech solutions for startups. Netwo","meity_a398e511be5fb7012d14 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub Strategic https://msh.meity.gov.in/program/mshcorporate/TALLY https://msh.meity.gov.in/program/mshcorporate/TALLY https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:52:36+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > MSH CORPORATE > TALLY Strategic Partnership The partnership aims to foster entrepreneurship & innovation by supporting startups across India with the tools, mentorship, & support they need to grow & scale. Taking the shared vision forward The partnership aims to focus on startups particularly in the Electronics and IT sector. Deep-Tech Promote innovation and deep-tech solutions for startups. Networking Provide visibility, network access, and promotion support. Benefits Exclusive offers on Tally’s products/services for registered startups. Exclusive offer on Tally's products for registered startups Super charge your business with a FREE ONE-YEAR RENTAL LICENSE OF TALLYPRIME Get it Now ➝ ABOUT",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,20,meitychild_1443ca95093a0971064c,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/program/mshcorporate/samsung,,STARTUP_DIRECT,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_d06b6b4030a32da7c22d,,,meityev_077e6815f6d5ce17b9d4,,,,"meity_384a01b3828fea36c1e9 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub https://msh.meity.gov.in/program/mshcorporate/samsung https://msh.meity.gov.in/program/mshcorporate/samsung https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:53:00+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > MSH CORPORATE > SAMSUNG ""SOLVE FOR TOMORROW"" SAMSUNG ""SOLVE FOR TOMORROW"" Ministry of Electronics & Information Technology’s (MeitY’s) Startup Hub announced its partnership with Samsung India for the second season of its national education and innovation competition Samsung Solve for Tomorrow that aims to usher in a culture of innovative thinking and problem-solving amongst the country’s youth. The seco","meity_384a01b3828fea36c1e9 PROGRAMME_MASTER_CANDIDATE 0.9 MeityStartupHub https://msh.meity.gov.in/program/mshcorporate/samsung https://msh.meity.gov.in/program/mshcorporate/samsung https://msh.meity.gov.in/schemes/samridh rendered_dom STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 0 True OFFICIAL_PROGRAMME_PATH False 0.0 2026-07-13T06:53:00+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN PROGRAMS > MSH CORPORATE > SAMSUNG ""SOLVE FOR TOMORROW"" SAMSUNG ""SOLVE FOR TOMORROW"" Ministry of Electronics & Information Technology’s (MeitY’s) Startup Hub announced its partnership with Samsung India for the second season of its national education and innovation competition Samsung Solve for Tomorrow that aims to usher in a culture of innovative thinking and problem-solving amongst the country’s youth. The second season of Samsung Solve for Tomorrow was inaugurated by Shri. Alkesh Kumar Sharma, Secretary, Ministry of Electronics & Information Technology (MeitY) in the presence of Prof. Rangan Banerjee, Director, IIT Delhi, Mr. Jeet Vijay, CEO, MeitY Startup Hub and Mr. JongBum Park, President & CEO, Samsu",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,21,meitychild_68c59c4f889f3631e5f1,excluded,1,MeityStartupHub,25,HIGH,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/registration,https://msh.meity.gov.in/registration,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_1ba7bccab23d324fc0e6,,,meityev_22421f2ff9741ea53dc0,,,,"meity_0f946106769c7c7a5ce2 NON_CATALOGUE 0.85 MeityStartupHub https://msh.meity.gov.in/registration https://msh.meity.gov.in/registration https://msh.meity.gov.in/ network_json STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 7 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:56:59+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN If you are a Existing user, click here for Login Login Create Your MSH Account First Name Last Name Account Type Select Entity Type Academia Startup Mobile Email Password Confirm Password Register Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606359 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National","meity_0f946106769c7c7a5ce2 NON_CATALOGUE 0.85 MeityStartupHub https://msh.meity.gov.in/registration https://msh.meity.gov.in/registration https://msh.meity.gov.in/ network_json STATUS_REQUIRES_VALIDATION 200 text/html 1 0 43 0 7 True GENERIC_OR_NAVIGATION_PAGE False 0.0 2026-07-13T06:56:59+00:00 Skip to main content meity-sthub@gov.in Contact : +91-11-24301244 ABOUT US SCHEMES PROGRAM NETWORKS RESOURCE MEDIA REGISTER LOGIN If you are a Existing user, click here for Login Login Create Your MSH Account First Name Last Name Account Type Select Entity Type Academia Startup Mobile Email Password Confirm Password Register Get to Know Terms & Conditions Sitemap Careers Feedback About Us Contact Us Grievance Blogs Forum Privacy Policy Faqs Stay Connected Number of Users Visited MSH 2.0 Portal: 606359 Useful Links MyGov MeitY MeitY Dashboard Digital India Corporation Open Government Data National e-Governance Division India Semiconductor Mission Digital India Bhashini Startup India NITI Aayog Subscribe MeitY Startup Hub is legally registered as Independent Business Division(IBD) of Digital India Corporation. ©2023. All Rights Reserved. MeitY Startup Hub - Last Updated On : 13/07/2026",CLOSING_DATE_CONTEXT_NOT_PROVEN;FOOTER_DATE_REMOVED,False,False
meitybundle_df119b7ed7eafdef35d2,AUTO_RESOLVED,ACCEPT_AUTOMATIC_EXCLUSIONS,Automatic exclusions — GENERIC_OR_PORTAL_TITLE,22,meitychild_eb9ec738c9e4ae7b09c8,excluded,1,SAMRIDH,0,LOW,EXCLUDED_ERROR_OR_NAVIGATION,MeityStartupHub,MeityStartupHub,PERMANENT_SCHEME,PERMANENT_SCHEME,SCHEME_PROGRAMME,SCHEME_INFORMATION_AVAILABLE,SCHEME_INFORMATION_AVAILABLE,,,https://msh.meity.gov.in/schemes/samridh,,RELEVANCE_REVIEW,,,NOT_APPLICABLE,,False,EXCLUDED_ERROR_OR_NAVIGATION,GENERIC_OR_PORTAL_TITLE,,meity380_bb308ec37ff9ddd270a7,,,meityev_5f6acbfd307bcbc894df,,,,147173e17ea741687247 147173e17ea741687247 SCHEME_MASTER_CANDIDATE 0.96 MeityStartupHub https://msh.meity.gov.in/schemes/samridh https://msh.meity.gov.in/schemes/samridh STATUS_REQUIRES_VALIDATION 200 text/html 0 0 OFFICIAL_SCHEME_PATH False 0.0 2026-07-13T06:33:47+00:00,147173e17ea741687247 147173e17ea741687247 SCHEME_MASTER_CANDIDATE 0.96 MeityStartupHub https://msh.meity.gov.in/schemes/samridh https://msh.meity.gov.in/schemes/samridh STATUS_REQUIRES_VALIDATION 200 text/html 0 0 OFFICIAL_SCHEME_PATH False 0.0 2026-07-13T06:33:47+00:00,,False,False
