page_id,url,final_url,title,depth,http_status,content_type,word_count,classification,startup_relevance_score,classification_reasons,opening_date,closing_date,text_excerpt,fetched_at,error
dstpage_d334d93dedb666830438,https://dst.gov.in/archive-call-for-proposals?page=5,https://dst.gov.in/archive-call-for-proposals?page=5,Archive Call for Proposals | Page 6 | Department Of Science & Technology,1,200,text/html; charset=utf-8,343,CALL_REVIEW_REQUIRED,60,CALL_TITLE | BENEFICIARY=0 | ACCESS=2,,,"Home >> Archive Call for Proposals >> Archive Call for Proposals Title Attachment Start Date End Date DST-DFG Awards For Participation in the 69th Meeting of Nobel Laureates & Students, Lindau, Germany Download (194.62 KB) 12/10/2018 30/11/2018 India-Sweden Joint call 2018 Download (1.22 MB) 15/10/2018 06/12/2018 Joint Call for Proposals - India-Bulgaria Bilateral Scientific and Technological Cooperation Download (750.52 KB) 17/10/2018 10/12/2018 Advertisement for Science and Technology of Yoga and Meditation (SATYAM) Download (156.27 KB) 26/10/2018 15/12/2018 Call for Proposals for Optimal Water Use in Industrial Sector (Water Conservation, Water Use efficiency, Waste Water Recovery, Utilization of Residues) Download (139.34 KB) 06/09/2018 31/12/2018 Call - Indo-Australia Fund for Scientific and Technological Cooperation (Indo-AISRF) Round 11 Download (333.04 KB) 17/12/2018 23/01/2019 India - UKIERI Call for Proposal Download (165.56 KB) 30/11/2018 25/01/2019 India Science and Researc",2026-07-10T13:39:24+00:00,
dstpage_57a5b328e38f60ddc991,https://dst.gov.in/archive-call-for-proposals?page=6,https://dst.gov.in/archive-call-for-proposals?page=6,Archive Call for Proposals | Page 7 | Department Of Science & Technology,1,200,text/html; charset=utf-8,354,CALL_REVIEW_REQUIRED,50,CALL_TITLE | BENEFICIARY=0 | ACCESS=1,,,"Home >> Archive Call for Proposals >> Archive Call for Proposals Title Attachment Start Date End Date CHORD (NSTMIS) Scheme: Call for Proposals (2018-19) Download (379.36 KB) 07/02/2019 30/04/2019 Call for proposals under DST-IC IMPACT, Indo-Canada joint research programmes Download (690.23 KB) 18/03/2019 31/05/2019 2019 BRICS Calls for Proposals for Multilateral R&D Projects Download (653.06 KB) 05/02/2019 03/06/2019 Global Cooling Prize Download (470.09 KB) 01/01/2019 30/06/2019 WTI Call 2019 Research Technology Innovation on nexus of Water with Energy Food and Health Download (668.42 KB) 14/03/2019 30/06/2019 UKIERI DST partnership Development Workshops Download (1.12 MB) 23/05/2019 22/07/2019 Call for Joint Project Proposals 2019 - India-Czech Bilateral Scientific and Technological Cooperation Download (459.9 KB) 18/03/2019 31/07/2019 Call for India-Ethiopia Innovation & Technology Commercialization Programme (IEITCP) Download (159.51 KB) 02/07/2019 31/07/2019 Call for Proposal of ",2026-07-10T13:39:25+00:00,
dstpage_5eb17872550c868b18b3,https://dst.gov.in/archive-call-for-proposals?page=7,https://dst.gov.in/archive-call-for-proposals?page=7,Archive Call for Proposals | Page 8 | Department Of Science & Technology,1,200,text/html; charset=utf-8,298,CALL_REVIEW_REQUIRED,55,CALL_TITLE | BENEFICIARY=0 | ACCESS=1,,,"Home >> Archive Call for Proposals >> Archive Call for Proposals Title Attachment Start Date End Date Water Advanced Research and Innovation (WARI) Fellowship Program call 2019 Download (346.52 KB) 04/07/2019 30/09/2019 Call For Proposal: India-Australia CFP for Round 12 under AISRF Download (298.85 KB) 02/09/2019 23/10/2019 Call for Proposals: Technology Interventions for Disabled and Elderly (TIDE) Download (418.7 KB) 16/09/2019 31/10/2019 Call for Proposals: Using Synchrotron, Neutron and X-Ray facilities abroad for experimental material Scientists 21/10/2019 31/10/2019 Call for Proposal: Indo- Sri Lanka Joint Research Programme Download (1.1 MB) 16/09/2019 04/11/2019 DST-DFG-Joint Call-2019 Chemistry Mathematics Physics Download (242.37 KB) 03/06/2019 20/11/2019 Call For Proposal: India-Israel CFP 2020-22 for joint research cooperation Download (340.99 KB) 04/09/2019 05/12/2019 India-Uzbekistan Joint Call for Proposals-2019 15/11/2019 14/02/2020 Call for Proposals: Indo-Hungarian J",2026-07-10T13:39:26+00:00,
dstpage_09850b6cfc165b69d790,https://dst.gov.in/archive-call-for-proposals?page=17,https://dst.gov.in/archive-call-for-proposals?page=17,Archive Call for Proposals | Page 18 | Department Of Science & Technology,1,200,text/html; charset=utf-8,158,CALL_REVIEW_REQUIRED,50,CALL_TITLE | BENEFICIARY=0 | ACCESS=1,,,"Home >> Archive Call for Proposals >> Archive Call for Proposals Title Attachment Start Date End Date India-Sweden Collaborative Industrial Research & Development Programme - Request for Proposal (RFP) 2025 last date extended till 16th Dec 2025 30/06/2025 16/12/2025 Call for proposal of India Science and Research Fellowship (ISRF) 2025-26 31/12/2025 31/03/2026 Call for Proposals (CFP) under Scheduled Cast Sub Plan (SCSP) Mission सह-SANKALP 06/02/2026 15/04/2026 India-France call for proposals in Applied Mathematics and Artificial Intelligence by DST and ANR 19/02/2026 20/04/2026 Call for Proposals (CFP) under Scheduled Cast Sub Plan (SCSP) Science Technology And Innovation (STI) Hubs For Development Of Scheduled Caste (SC) Communities 02/04/2026 16/05/2026 India - Netherlands Hydrogen Fellowship Programme Download (1.57 MB) 06/02/2026 29/05/2026 India-Austria Science & Technology Cooperation, Call for Proposals -2026 20/04/2026 05/06/2026 BRICS STI Framework Programme 7th Coordinated C",2026-07-10T13:39:28+00:00,
dstpage_28c38551da698e7ed3a9,https://nidhi.dst.gov.in/prayas2-0,https://nidhi.dst.gov.in/prayas2-0,NIDHI PRAYAS 2.0 | NIDHI - National Initiative for Developing and Harnessing Innovations | India,1,200,text/html; charset=UTF-8,396,MANUAL_STARTUP_REVIEW,75,"BENEFICIARY:startup,startups,innovator,innovators,entrepreneur | SUPPORT:funding,financial assistance,prototype,commercialization,infrastructure access",,,"Share on Facebook Share of X (formerly Twitter) Share on Linkedin NIDHI PRAYAS 2.0 NIDHI–PRAYAS 2.0 is an initiative of the Department of Science and Technology (DST), Government of India, under the National Initiative for Developing and Harnessing Innovations (NIDHI). The programme aims to support innovators and startups in transforming innovative ideas into functional prototypes through financial assistance, mentorship, infrastructure access, and technical guidance. The programme bridges the critical gap between idea and commercialization by enabling innovators to build, test, validate, and refine prototypes. NIDHI–PRAYAS 2.0 aligns with the vision of Atmanirbhar Bharat and Viksit Bharat @2047 by promoting indigenous innovation, deep-tech development, and startup growth. Objectives To provide a platform for rapid experimentation and iterative development to refine ideas in the journey from concept to market. To enable and facilitate the development of indigenous solutions addressing ",2026-07-10T13:39:28+00:00,
dstpage_8b50fe95ca060a01246d,https://nidhi.dst.gov.in/publication/50-impact-women-led-startups-empowered-by-dst,https://nidhi.dst.gov.in/publication/50-impact-women-led-startups-empowered-by-dst,50 Impactful Women-Led Startups Empowered By DST | NIDHI - National Initiative for Developing and Harnessing Innovations | India,1,200,text/html; charset=UTF-8,134,MANUAL_STARTUP_REVIEW,50,"BENEFICIARY:startup,startups,innovator,innovators,entrepreneur",,,"Share on Facebook Share of X (formerly Twitter) Share on Linkedin 50 Impactful Women-Led Startups Empowered By DST The DST NIDHI program has been instrumental in empowering women entrepreneurs who are building innovative solutions to some of India’s most pressing challenges across healthcare, agriculture, sustainability, deep technology, and beyond. This compendium brings together 50 inspiring women-led startups supported by DST, highlighting their entrepreneurial journeys, breakthrough innovations, and the impact they are creating for communities, industries, and the nation. Through these stories, the publication celebrates the growing contribution of women innovators to India’s startup ecosystem and their role in driving the country’s journey towards a more inclusive and innovation-led future. 50 Impact Women-Led Startups Empowered By DST Author : DST Subject : 50 Impact Women-Led Startups Empowered By DST Language : English Year : 2024",2026-07-10T13:39:31+00:00,
dstpage_f6aa044caccdafeec13e,https://nidhi.dst.gov.in/publication/50-innovative-startups-nidhi-eir-program,https://nidhi.dst.gov.in/publication/50-innovative-startups-nidhi-eir-program,50 Innovative Startups - NIDHI EIR Program | NIDHI - National Initiative for Developing and Harnessing Innovations | India,1,200,text/html; charset=UTF-8,108,MANUAL_STARTUP_REVIEW,57,"BENEFICIARY:startup,startups,entrepreneur,entrepreneurs | SUPPORT:fellowship",,,Share on Facebook Share of X (formerly Twitter) Share on Linkedin 50 Innovative Startups – NIDHI EIR Program The NIDHI-Entrepreneur-In-Residence (EIR) program has emerged as a catalyst in India’s entrepreneurial revolution offering fellowships and vital affiliations with Technology Business Incubators (TBIs). This compendium serves to put a spotlight on the innovative spirit of 50 of the DST Supported NIDHI EIR fellows and the transformative power of supportive ecosystems in driving entrepreneurship and technological advancement in India. 50 Innovative Startups – NIDHI EIR Program Author : DST NIDHI EIR PMU @ NCL Venture Centre Subject : 50 Innovative Startups - NIDHI EIR Program Language : English Year : 2024,2026-07-10T13:39:36+00:00,
dstpage_518e09d5a3783fc8e894,https://nidhi.dst.gov.in/publication/75-promising-innovators-startups-under-nidhi-eir,https://nidhi.dst.gov.in/publication/75-promising-innovators-startups-under-nidhi-eir,75 Promising Innovators & Startups under NIDHI EIR | NIDHI - National Initiative for Developing and Harnessing Innovations | India,1,200,text/html; charset=UTF-8,80,MANUAL_STARTUP_REVIEW,50,"BENEFICIARY:startup,startups,innovator,innovators",,,"Share on Facebook Share of X (formerly Twitter) Share on Linkedin 75 Promising Innovators & Startups under NIDHI EIR Celebrating Azadi Ka Amrit Mahotsav to mark 75 years of our independence, a compendium featuring 75 promising and impactful innovators and Startups as beneficiaries of NIDHI EIR Programme. Compendium of 75 Promising Innovators & Startups under NIDHI EIR ( PDF 3.3 MB) Author : DST Subject : 75 Promising Innovators & Startups under NIDHI EIR Language : English Year : 2022",2026-07-10T13:39:38+00:00,
dstpage_2a7acf478a2caacad434,https://nidhi.dst.gov.in/documents,https://nidhi.dst.gov.in/documents,Documents & Publications | NIDHI - National Initiative for Developing and Harnessing Innovations | India,1,200,text/html; charset=UTF-8,170,MANUAL_STARTUP_REVIEW,54,"BENEFICIARY:startup,startups | SUPPORT:seed support,accelerator",,,Share on Facebook Share of X (formerly Twitter) Share on Linkedin Documents & Publications Please find documents related to the DST-NIDHI Program below: Filter Document category wise All Documents Title Date View / Download Participant Profiles – DST NIDHI Indo-German InnoXchange Programme Accessible Version : View (986 KB) SE Format – NIDHI Accelarator Accessible Version : View (654 KB) UC Format – NIDHI Accelerator Accessible Version : View (301 KB) Progress Report Format – NIDHI Accelerator Accessible Version : View (169 KB) 50 Impactful Women-Led Startups Empowered By DST Accessible Version : View (3 MB) NIDHI PRAYAS 2.0 Program Guidelines Accessible Version : View (496 KB) List of NIDHI inclusive-Technology Business Incubators Accessible Version : View (73 KB) List of NIDHI Seed Supported TBI Accessible Version : View (331 KB) 50 Innovative Startups – NIDHI EIR Program Accessible Version : View (8 MB) List of NIDHI Centres-of-Excellence Accessible Version : View (56 KB) NIDHI Seed,2026-07-10T13:39:45+00:00,
dstpage_ed408fa165b8ff514efc,https://nidhi.dst.gov.in/newgen-iedc,https://nidhi.dst.gov.in/newgen-iedc,NewGen Innovation and Entrepreneurship Development Centre (NewGen IEDC) | NIDHI - National Initiative for Developing and Harnessing Innovations | India,1,200,text/html; charset=UTF-8,703,MANUAL_STARTUP_REVIEW,75,"BENEFICIARY:startup,start-up,start-ups,innovator,innovators | SUPPORT:grant,prototype,commercialization,loan",,,"Share on Facebook Share of X (formerly Twitter) Share on Linkedin NewGen Innovation and Entrepreneurship Development Centre (NewGen IEDC) This NSTEDB program has ended and is no longer operational. Introduction: The NewGen Innovation and Entrepreneurship Development Centre (NewGen IEDC) was promoted in educational institutions to develop an institutional mechanism to create an entrepreneurial culture in S&T academic institutions and to foster techno-entrepreneurship for the generation of wealth and employment by S&T persons. The NewGen IEDCs were established in academic institutions (science colleges, engineering colleges, universities, management institutes) having requisite expertise and infrastructure. NewGen IEDC was designed to : “To promote knowledge based and technology-driven start-ups by harnessing young minds and their innovation potential in an academic environment” Objectives: The following were the objectives of the NewGen IEDC Program :- To channelize the knowledge and th",2026-07-10T13:39:52+00:00,
dstpage_a2e7e70f4cadbdd96411,https://nidhi.dst.gov.in/cawach,https://nidhi.dst.gov.in/cawach,DST's CAWACH Initiative | NIDHI - National Initiative for Developing and Harnessing Innovations | India,1,200,text/html; charset=UTF-8,326,MANUAL_STARTUP_REVIEW,55,"BENEFICIARY:startup,startups | ACCESS:applications",,,"Share on Facebook Share of X (formerly Twitter) Share on Linkedin DST’s CAWACH Initiative The Centre for Augmenting WAR with COVID-19 Health Crisis (CAWACH) Given the impact of COVID-19 globally and in India, there was an urgent need to support R&D efforts in this direction and end any further damage to the economy. During the first wave of COVID-19 in India, the Department of Science and Technology (DST), Government of India supported the innovations offering comprehensive solutions to fight the pandemic through the startup-ecosystem. CAWACH supports innovations in the areas of diagnostics, devices, informatics including bio-informatics & information management systems, any intervention for the control of COVID-19 and/or startup ideas to address/mitigate various challenges faced by country / society due to the severe impact of COVID-19. Supported Products & Solutions High thrust products and solutions High impact products based on frugal innovations that address COVID-19 challenges Ve",2026-07-10T13:39:53+00:00,
dstpage_9b22d8054b0c94df949d,https://nidhi.dst.gov.in/ppp-programs,https://nidhi.dst.gov.in/ppp-programs,Innovation Scouting And Support - PPP Programs | NIDHI - National Initiative for Developing and Harnessing Innovations | India,1,200,text/html; charset=UTF-8,599,MANUAL_STARTUP_REVIEW,71,"BENEFICIARY:startup,startups,entrepreneur,entrepreneurs | SUPPORT:grant,incubation,mentoring",,,"Share on Facebook Share of X (formerly Twitter) Share on Linkedin Innovation Scouting And Support – PPP Programs DST Geospatial Hackathon DST Geospatial Hackathon Department of Science and Technology organised the ‘DST GEOSPATIAL HACKATHON’ program in partnership with TBI at IIIT Hyderabad and Microsoft in order to mobilize and inculcate innovative ideas and applied research in Geospatial domain. The program had Survey of India (SOI) as a knowledge partner in the Geospatial domain, Microsoft as a Corporate Partner, and TBI supported by DST at IIIT Hyderabad –CIE (Centre for Innovation and Entrepreneurship) as academic and program execution partner. DST – NASSCOM – Microsoft Innovate For Accessible India DST – NASSCOM – Microsoft Innovate For Accessible India “Innovate for Accessible India” campaign was launched jointly by Microsoft India and NASSCOM Foundation in partnership with Department of Science and Technology, Department of Empowerment of Persons with Disabilities, National Rese",2026-07-10T13:39:55+00:00,
dstpage_b5c3743804cf04cb4a4c,https://tdb.gov.in/launch-india-finland-joint-innovation-call-2026,https://tdb.gov.in/launch-india-finland-joint-innovation-call-2026,Launch of India-Finland Joint Innovation Call 2026 | Technology Development Board,1,200,text/html; charset=UTF-8,1246,MANUAL_STARTUP_REVIEW,71,"BENEFICIARY:company | ACCESS:application process,apply,applications,call for proposals | SUPPORT:grant,funding,commercialization",1 April 2026,28 Augu 2026,"Details of Call for Proposals Apply Now Title India-Finland Joint Innovation Call 2026 DST (Department of Science and Technology) and Business Finland Launch Date: 1st April 2026 Last Date: 28th August 2026 till 4.00PM Participating Agencies TDB | DST | Business Finland 1.AGREEMENT The cooperation is based on the Implementation Arrangement between the Department of Science and Technology, Ministry of Science and Technology, Government of India and Innovation Funding Agency Business Finland, under Ministry of Economic Affairs and Employment, Government of Finland. The call is announced between the Department of Science and Technology (DST), Government of India and Business Finland, under Ministry of Economic Affairs and Employment, Government of Finland. On behalf of DST, Technology Development Board (TDB) shall implement this call. 2.PRIORITIES Sustainable energy For example, including but not limited to cooperation areas such as: Renewable energy, smart cities, hydrogen technologies, ",2026-07-10T13:39:56+00:00,
dstpage_c6e491a05dec1d973152,https://tdb.gov.in/laser-machine-systems,https://tdb.gov.in/laser-machine-systems,Laser Machine Systems | Technology Development Board,1,200,text/html; charset=UTF-8,427,MANUAL_STARTUP_REVIEW,60,"BENEFICIARY:company | ACCESS:applications | SUPPORT:funding,commercialisation,commercialization,loan",,,"Laser Machine Systems M/s Sahajanand Laser Technology Limited, Gandhinagar, Gujarat Technology Development Board (TDB) has entered into an agreement on 1st May, 2009 M/s Sahajanand Laser Technology Limited for the project “Development and Commercialization of Laser Cutting Machines, Laser Marking Machine, Diamond Processing Machines, after sales services of Machines like AMCs, Call Base, upgrade of software and hardware etc”. It received the loan assistance of 10.4 crore against the total project cost of 23.1 crore. About the Technology Convention laser cutting machines use Nd: YAG, and CO2 lasers for material processing applications. Fiber laser is a new-to-the-world technology and has advantages over conventional technologies used for building laser systems. Sahajanand Laser Technology Ltd (SLTL) has taken up the project to commercialize the fiber laser cutting systems in India for the first time in the world. Laser Cutting Machines, Laser Marking Machine, laser enabled Diamond Proce",2026-07-10T13:40:03+00:00,
dstpage_15b5bba75f19b05e22fa,https://dst.gov.in/synergistic-training-program-utilizing-scientific-and-technological-infrastructure-stuti,https://dst.gov.in/synergistic-training-program-utilizing-scientific-and-technological-infrastructure-stuti,Synergistic Training program Utilizing the Scientific and Technological Infrastructure (STUTI) | Department Of Science & Technology,2,200,text/html; charset=utf-8,513,ECOSYSTEM_REVIEW_REQUIRED,35,"ACCESS:apply | SUPPORT:grant,funding",,,"Home >> Schemes/ Programmes >> Institutional Capacity Building Programmes >> Synergistic Training program Utilizing the Scientific and Technological Infrastructure (STUTI) >> RDI Fund S&T Capacity Building Programmes Institutional Capacity Building Programmes Research & Development Programmes Innovation and Technology Development Programmes Science for Society Programmes National Missions International Cooperation & Mega Science S&T Data, Policy and Training State S&T Initiative Good Laboratory Practice Synergistic Training program Utilizing the Scientific and Technological Infrastructure (STUTI) The Scheme ‘SynergisticTraining program Utilizing the Scientific and Technological Infrastructure’ (STUTI) is intended to build human resource and its knowledge capacity through open access S&T Infrastructure across the country. As a complement to the various schemes of DST funding for expansion of R&D Infrastructure at academic institutions, STUTI scheme envisions a hands-on training program ",2026-07-10T13:40:16+00:00,
dstpage_6c6932e28c546ae2a7fc,https://dst.gov.in/scientific-programmes/mission-nano-science-and-technology-nano-mission,https://dst.gov.in/scientific-programmes/mission-nano-science-and-technology-nano-mission,National Programme on Nano Science and Technology (Earlier Nano Mission) | Department Of Science & Technology,2,200,text/html; charset=utf-8,523,ECOSYSTEM_REVIEW_REQUIRED,35,"ACCESS:applications,call for proposals",,,"Home >> Schemes/ Programmes >> Research & Development Programmes >> National Programme on Nano Science and Technology (Earlier Nano Mission) >> RDI Fund S&T Capacity Building Programmes Institutional Capacity Building Programmes Research & Development Programmes Innovation and Technology Development Programmes Science for Society Programmes National Missions International Cooperation & Mega Science S&T Data, Policy and Training State S&T Initiative Good Laboratory Practice National Programme on Nano Science and Technology (Earlier Nano Mission) Building upon the promotional activities carried out as part of the Nano Science and Technology in the highly promising and competitive area of Nano Science and Technology, the Government of India launched a Mission on Nano Science and Technology (Nano Mission) in May 2007. Recognizing the success of Nano Mission, the Union Cabinet accorded approval for continuation of the Nano Mission in its Phase-II during the 12th Plan period till 2017. The N",2026-07-10T13:40:18+00:00,
dstpage_9bc31ee5014c7eacf746,https://dst.gov.in/scientific-programmes/st-and-socio-economic-development/national-council-science-technology-communication-ncstc,https://dst.gov.in/scientific-programmes/st-and-socio-economic-development/national-council-science-technology-communication-ncstc,National Council for Science & Technology Communication NCSTC | Department Of Science & Technology,2,200,text/html; charset=utf-8,2136,ECOSYSTEM_REVIEW_REQUIRED,35,,,,"Home >> Schemes/ Programmes >> Science for Society Programmes >> National Council for Science & Technology Communication NCSTC >> RDI Fund S&T Capacity Building Programmes Institutional Capacity Building Programmes Research & Development Programmes Innovation and Technology Development Programmes Science for Society Programmes National Missions International Cooperation & Mega Science S&T Data, Policy and Training State S&T Initiative Good Laboratory Practice National Council for Science & Technology Communication NCSTC Schemes for Communication and Popularisation of Science & Technology The National Council for Science and Technology Communication (NCSTC) is mandated to communicate Science and Technology to masses, stimulate scientific and technological temper and coordinate and orchestrate such efforts throughout the country. The programmes of NCSTC aims at building capacity for informed decision making in the community and promote scientific thinking. It is devoted towards societal ",2026-07-10T13:40:20+00:00,
dstpage_f32789f7f84f116d20e8,https://dst.gov.in/climate-change-programme,https://dst.gov.in/climate-change-programme,Climate Change Programme | Department Of Science & Technology,2,200,text/html; charset=utf-8,4776,ECOSYSTEM_REVIEW_REQUIRED,35,"SUPPORT:funding,fellowship",,,"Home >> Schemes/ Programmes >> National Missions >> Climate Change Programme >> RDI Fund S&T Capacity Building Programmes Institutional Capacity Building Programmes Research & Development Programmes Innovation and Technology Development Programmes Science for Society Programmes National Missions International Cooperation & Mega Science S&T Data, Policy and Training State S&T Initiative Good Laboratory Practice Climate Change Programme The Government of India launched National Action Plan on Climate Change (NAPCC) on 30 th June, 2008 outlining eight National Missions on climate change. These include: National Solar Mission National Mission for Enhanced Energy Efficiency National Mission on Sustainable Habitat National Water Mission National Mission for Sustaining the Himalayan Eco-system National Mission for a Green India National Mission for Sustainable Agriculture National Mission on Strategic Knowledge for Climate Change The Department of Science & Technology, Ministry of Science & T",2026-07-10T13:40:21+00:00,
dstpage_20dfeeb17abaf5c023fd,https://dst.gov.in/mega-facilities-basic-research-scheme,https://dst.gov.in/mega-facilities-basic-research-scheme,Mega Facilities for Basic Research Scheme | Department Of Science & Technology,2,200,text/html; charset=utf-8,1177,ECOSYSTEM_REVIEW_REQUIRED,35,"SUPPORT:grant,accelerator",,,"Home >> Schemes/ Programmes >> International Cooperation & Mega Science >> Mega Facilities for Basic Research Scheme >> RDI Fund S&T Capacity Building Programmes Institutional Capacity Building Programmes Research & Development Programmes Innovation and Technology Development Programmes Science for Society Programmes National Missions International Cooperation & Mega Science S&T Data, Policy and Training State S&T Initiative Good Laboratory Practice Mega Facilities for Basic Research Scheme This scheme is aimed to create mega facilities and launch mega projects in and out of the country to improve access to such state-of-the-art facilities for the Indian scientific community, especially from the academic sector for pursuing basic research. Because of technical complexities and requirement of large resources, such projects are manifestly multi-agency, multi-institutional and, quite often, international in character. The Department of Science and Technology (DST) and the Department of At",2026-07-10T13:40:22+00:00,
dstpage_b921eacc85a5b73ffcd2,https://dst.gov.in/scientific-programmes/scientific-engineering-research/national-science-technology-management-information-system-nstmis,https://dst.gov.in/scientific-programmes/scientific-engineering-research/national-science-technology-management-information-system-nstmis,National Science & Technology Management Information System | Department Of Science & Technology,2,200,text/html; charset=utf-8,683,ECOSYSTEM_REVIEW_REQUIRED,35,SUPPORT:grant,,,"Home >> Schemes/ Programmes >> S&T Data, Policy and Training >> National Science & Technology Management Information System >> RDI Fund S&T Capacity Building Programmes Institutional Capacity Building Programmes Research & Development Programmes Innovation and Technology Development Programmes Science for Society Programmes National Missions International Cooperation & Mega Science S&T Data, Policy and Training State S&T Initiative Good Laboratory Practice National Science & Technology Management Information System NSTMIS, DST is responsible for collection, collation, analysis and dissemination of information on resources devoted to S&T activities in the country. The Scientific and Technological (S&T) activities play a vital role in the economic, social and physical development of a country. Scientific and technological research needs huge investments and calls for a judicious utilization of scarce resources like finance, trained manpower, raw materials etc. Data collection and analysi",2026-07-10T13:40:23+00:00,
dstpage_a3f1c146b3830dc67052,https://dst.gov.in/callforproposals/brics-sti-framework-programme-7th-coordinated-call-brics-multilateral-projects-2026,https://dst.gov.in/callforproposals/brics-sti-framework-programme-7th-coordinated-call-brics-multilateral-projects-2026,BRICS STI Framework Programme 7th Coordinated Call for BRICS Multilateral Projects 2026 | Department Of Science & Technology,2,200,text/html; charset=utf-8,246,CALL_REVIEW_REQUIRED,45,CALL_TITLE | BENEFICIARY=0 | ACCESS=1,,,"The BRICS STI Framework Programme aims to support excellent research on priority areas which can best be addressed by a multinational approach. The initiative should facilitate cooperation among the researchers and institutions in the consortia which consist of partners from at least three of the BRICS countries. Broad Thematic areas are as follows: Water Resources : Monitoring and Data for Water Systems; Water Treatment, Reuse, and Resource Circularity and Resilience to Water Hazards and Extreme Events through Data-Driven Approaches. High Performance Computing and Artificial Intelligence : High Performance Computing and AI Infrastructure Co-Design; Artificial Intelligence and Large Language Models and Quantum Computing, Sensing, and Secure Information Technologies. Energy : Solar Energy Technologies and Applications; Integrated Smart and Renewable Energy Systems for Resilient Power Networks and Low-Carbon Energy Pathways, Sector Coupling, and Energy Efficiency. Health, Biotechnology a",2026-07-10T13:40:26+00:00,
dstpage_95d46c0f986b0c18b9a0,https://dst.gov.in/prize/list-project-pre-proposals-short-listed-next-round-evaluation-under-call-proposals-advanced,https://dst.gov.in/prize/list-project-pre-proposals-short-listed-next-round-evaluation-under-call-proposals-advanced,"List of project pre-proposals short-listed for next round of evaluation under Call for proposals on Advanced Materials, NPNST/NAMD | Department Of Science & Technology",2,200,text/html; charset=utf-8,23,CALL_REVIEW_REQUIRED,45,CALL_TITLE | BENEFICIARY=0 | ACCESS=1,,,Language English Attachment File: List of project pre-proposals short-listed for next round of evaluation-AM-NAMD.pdf Year: 2025 Log in or register to post comments,2026-07-10T13:40:33+00:00,
dstpage_7958a57436a34b7af73d,https://dst.gov.in/prize/list-short-listed-candidates-under-call-6th-cohort-policy-fellowship-programme,https://dst.gov.in/prize/list-short-listed-candidates-under-call-6th-cohort-policy-fellowship-programme,List of short-listed candidates under the call of 6th cohort policy fellowship programme | Department Of Science & Technology,2,200,text/html; charset=utf-8,17,CALL_REVIEW_REQUIRED,45,CALL_TITLE | BENEFICIARY=0 | ACCESS=0,,,Language English Attachment File: List of short-listed candidates.pdf Year: 2024 Log in or register to post comments,2026-07-10T13:40:44+00:00,
